14517338912.558571,7235222074697.229492,19875259119.416794,-1460947592.499696,0.000000
14780358058.148197,7005081135119.941406,20007050832.312759,-1394159345.859511,0.000000
-12382106230.921963,1396461716256.932373,16340185846.045877,-1379456980.570925,0.000000
6320532822.226848,5262017512793.760742,42369294260.410271,3303105488.038143,0.000000
-5846667144.827546,5482129009305.946289,24967283591.925022,3424527101.583376,0.000000
7772743987.361283,14226477012257.882812,21806540425.868294,-643222422.388473,0.000000
17179654202.966370,3086921516172.002930,8206336553.062853,7412952504.412899,0.000000
-4851357647.483449,8255230948150.196289,31196116809.991180,3425590641.587932,0.000000
8372550156.538301,14258020187474.505859,23693242551.318279,-674082974.433033,0.000000
-8041058005.746191,9515670373583.552734,30135571218.652927,2515681464.916691,0.000000
-9072438580.332697,7035491542792.018555,26734702787.867798,2422597293.156450,0.000000
15405231943.703901,1967750313046.903320,-18150263116.485069,7412952504.412899,0.000000
-7246298829.908676,9535510922620.201172,32254096888.313736,2447143656.126634,-0.000000
3444906049.221288,10750740142952.134766,32061774246.232296,3774721588.070973,0.000000
17941431900.820179,20259574305.230560,-32115861319.960384,7412952504.412901,0.000000
15854040302.061247,3603832105716.928223,3011002848.188373,7412952504.412889,0.000000
15269433470.463057,4092101547159.479492,12101318699.338728,7412952504.412898,0.000000
2958400110.401700,8636121098418.243164,25666628639.103104,3758998584.207262,0.000000
17325135255.246990,608367496328.726440,35607302892.294823,7412952504.406798,0.000000
2958446814.791630,8636018856499.978516,25666665338.651604,3758998578.834836,0.000000
17368812701.422092,814311533482.628906,34151568558.038689,7412952504.404938,0.000000
2862266843.077848,8781894966077.418945,25665745650.979755,3763244776.929987,-0.000000
-3613500892.937245,8975206802445.898438,34669564010.281418,3430361775.084318,-0.000000
2898406864.597168,8683134433477.571289,25283422897.396221,3755727318.999061,-0.000000
6359959995.359063,2178498979245.748047,22657103955.628559,3542970963.581913,0.000000
14529864597.222342,6478488478156.518555,19399719079.803261,-1388327252.312118,0.000000
6971932950.774146,6400863624140.118164,29100345324.824699,3534590322.209351,0.000000
14653342814.485598,2231450438430.895020,16470875864.895166,-1470900954.406649,-0.000000
8783118341.338480,7881434608818.130859,34828072778.518318,3561112078.440513,0.000000
14033435522.714933,-4470183065066.181641,11657045281.362345,-1520727851.762882,-0.000000
12818344420.821791,5925904019063.923828,32672994259.770584,3030424790.249858,0.000000
14465442103.158110,6048008401147.935547,18969465458.307007,-1429887282.858087,0.000000
10543043903.358170,-2438283620795.862793,30896641713.548336,3725981361.773779,-0.000000
14301195574.651777,5620270794792.894531,18533812960.668606,-1404861182.269339,-0.000000
12818344423.763784,5925904026116.813477,32672994272.003830,3030424790.274726,0.000000
14133181170.111855,460468510388.619141,14783497474.031904,-1476340680.218834,-0.000000
4153591156.967120,11465201847725.916016,36269175776.963852,3803316699.124424,0.000000
13639949207.100000,-5744847824535.164062,10384463388.041643,-1518047377.366171,0.000000
-9681724574.215006,13931766975895.646484,23872823465.492973,-737046451.431857,-0.000000
9861227899.681095,8604225102966.238281,26738086802.622463,2430139204.254269,0.000000
16915803532.491924,7190134491412.509766,21638010341.613976,-1433201187.114792,-0.000000
13799418671.098450,4820049554672.021484,25032916416.238079,7412952504.405656,0.000000
11251651078.547094,10130947876179.578125,32020660421.078926,2454917513.926321,0.000000
14334915278.840734,2647977991137.190430,-13667977001.766161,7412952504.412820,0.000000
17664005965.808895,2689178908300.597656,-2690927965.010268,7412952504.412899,0.000000
1817528960.330460,3828895406726.548828,29051453148.189674,3938610428.845769,0.000000
13994688376.150805,369182869719.885742,31174799681.432373,3270390211.810597,0.000000
13278995354.757338,287593909957.317017,30224124708.342773,3274495099.274325,-0.000000
-9464575750.875330,3897309206230.092285,28050409778.728817,1997834051.025506,0.000000
-3714206782.613449,5145997769933.589844,26162630892.957272,3712487198.457726,-0.000000
2684941991.542031,6342720656001.099609,33547305754.833843,3938729748.537059,0.000000
13617602039.665209,5384385999644.697266,20492430333.905155,434813992.473301,0.000000
-10625083498.276197,8133327051334.668945,25330698292.140247,411742749.049100,0.000000
1155497506.173520,3410361803720.014160,26456055109.444626,3938416676.024624,0.000000
15231876486.059914,-7817148358260.542969,26099962267.734062,3179741931.186519,0.000000
13928520120.202061,4146786968219.608887,17381163357.890648,-1041407385.590665,0.000000
15476529151.700434,7179898538053.894531,21268133670.241486,-1055939715.386006,0.000000
11595900418.560331,-10663534876526.259766,20356014562.256409,3307014607.763697,-0.000000
-6422768593.389215,4871705964854.235352,30720000763.921127,2949294212.771934,-0.000000
9513244547.279594,-13602598743189.789062,13940260162.930870,3272948411.893877,0.000000
-10292574050.236801,9571189378560.097656,25920863958.519695,421765575.269602,0.000000
9631375322.860371,-13408837246224.019531,14291673842.461697,3271610756.687941,0.000000
-10402364779.349173,10038072417347.908203,25694749757.724178,421488153.526592,0.000000
9643266668.878214,-13451194384106.595703,14134514739.807981,3261801932.594909,-0.000000
10659959786.508539,6392191413964.397461,31316850062.544197,3167834450.561972,0.000000
10762329407.745945,198370078463.638489,23094630593.144653,2989423528.307937,0.000000
12784184589.398270,4621976672347.016602,30357352061.901276,2930690839.138507,0.000000
12630871331.380028,4680371713656.833008,30284595075.803520,2940753244.429267,0.000000
11729788119.589752,-10523235234032.113281,20520658961.594791,3296090863.946136,-0.000000
-4420505814.206425,8183945328572.649414,32520821339.069347,3415389541.246659,-0.000000
-243781585.438709,9060681572956.097656,26429082125.116665,3938343315.429338,0.000000
-4420503897.129205,8183939772720.884766,32520823053.071648,3415389547.008977,0.000000
-211264039.773258,8937809351609.619141,26437506254.079250,3938345297.026115,0.000000
8045363967.713833,8310037478247.952148,32146146984.491932,3419052325.716460,-0.000000
65948549.538254,5286754473100.485352,20066456876.715881,3937633086.106272,0.000000
-10090147581.166439,6822721969101.562500,27377596835.025444,1374475336.013314,0.000000
12730710942.507912,-6358008911297.232422,8342459323.842538,-1351292345.234025,0.000000
9817606856.794449,12227941269908.054688,28999210062.510593,1666234502.812547,0.000000
12186819960.269445,-14181247266099.253906,3365416636.492461,-1418860288.087157,-0.000000
13862711193.947111,-1961419375305.752930,28858371768.088997,3237263179.925674,0.000000
15614097757.977779,5582834271430.402344,19550329084.032612,-1453265749.061010,0.000000
1439990425.211465,15372636632728.078125,32941020253.831585,3617570584.171114,0.000000
14957431644.864740,1971296347786.552979,16628857209.547815,-1410155007.570377,-0.000000
-203544656.663404,5248280288906.062500,33038575646.349228,3833954230.383851,0.000000
14769146197.243708,-4241123856411.163574,12625142168.665066,-1396588614.810230,-0.000000
6260760214.188116,4609337209413.748047,32328631370.798641,3835639343.180545,0.000000
-6660742442.990492,12900074765713.156250,32126142618.432384,3092700884.132779,0.000000
16058408029.952539,-3677707282247.385254,20812117150.159935,1884602467.795487,0.000000
6645977744.116222,4622555803802.564453,32401990690.832550,3814142982.227356,0.000000
13269298624.403145,5436712217281.603516,20046019626.596127,434192405.660434,0.000000
18158866947.844067,634746511982.868652,26760993040.862072,1872347650.938102,-0.000000
8351688042.324595,-3551366389465.988770,23642389550.401058,3591575842.199915,0.000000
-6579549636.890550,13134583732627.048828,32590953803.012863,3101636870.298651,0.000000
8303562642.121598,-3637284277878.708008,23484461369.068813,3591917611.624568,-0.000000
15380057516.566935,6997466944251.140625,27348514190.041325,1314377456.544637,-0.000000
6868069684.351152,-8777980709778.214844,16682656722.176813,3598808199.184923,-0.000000
8206938767.632488,11384836199701.824219,65323533912.706894,2432076856.947116,25133566.571092
2803811806.131297,-11534485612123.062500,88618249854.786133,-6748057529.739396,-12674534.735842
7480745414.555152,25641615602720.781250,3372752211.358140,-669071503.072372,1095500.795746
10616161359.921520,5767600929203.847656,8568063905.364563,7412607022.213676,-1387414.629006
11399168867.118542,-20376744287834.324219,-111578601859.498474,6211533394.078627,66756155.977351
2151996861.971467,-15357330044866.480469,-130562094215.973984,7866905764.042381,-1183013.669433
10671414631.244068,-12155437313487.386719,15412134955.066034,3147830851.293620,-0.000000
12673051250.691742,-1853043936059.899902,72433718895.940582,7410828113.031746,-3440413.927077
-8768197979.143791,-1757169971560.127441,27430225126.710712,2582743076.269647,0.000000
-8466261375.788619,12207553552455.978516,17582648825.329338,-2464347980.580990,-0.000000
2099945387.757075,15251555428995.349609,38336935677.838478,3491075531.843867,0.000000
8491422964.570164,-17599321688810.101562,7049230592.164050,3115778711.757316,-0.000000
12825313072.570997,10313045212125.855469,26102011586.845669,639980436.667341,-0.000000
-9890982759.933649,14737956120384.980469,19921228223.409122,-1507706783.961501,0.000000
-1258349119.426688,27479994819751.464844,38189902302.506165,-5312849418.819777,7654227.151719
12176513143.702557,-7908344042336.195312,21276799831.825127,3168209412.889946,-0.000000
19565213426.788582,-12804935199823.462891,22531091012.018806,2457130551.555163,0.000000
-10469379764.107618,15828532446103.576172,22752959429.688553,-200521645.156070,0.000000
14597577935.862982,-4326701726837.694336,27691398858.935425,3194482535.661088,0.000000
-11134140335.754620,744525400839.596924,18366626136.988808,-1624067268.159661,0.000000
11628040704.948505,-2048473885578.911133,29994197952.452690,3573813719.113955,0.000000
-10937969635.482740,855909857395.100830,18502499197.151485,-1650462458.270517,0.000000
16216704886.159962,780785973624.400757,30810033625.180485,2889144784.363622,-0.000000
13128216049.689831,7714021205832.586914,18456409544.090698,-2022574874.492575,0.000000
-2738459331.279765,13112793066493.271484,36229831938.058685,3777924528.882404,0.000000
13013650560.444569,5259004876286.356445,16689102311.821386,-2035173324.675748,-0.000000
8893411521.168324,-21897553549853.777344,108382761198.971329,7393186476.139058,10494291.847124
-5280635173.109711,3921225291683.401855,27707832118.416992,3436863798.211745,-0.000000
7422681518.376062,-212718001151.217560,32388925657.172821,3890364094.406404,-0.000000
13040590401.754099,1953817394939.954590,14621910266.363352,-1944631620.176250,-0.000000
8583778541.960654,11743727584272.316406,33691077197.587437,2871082268.732878,0.000000
12753305265.024277,2821735184596.254883,14866867452.759420,-1939253732.018831,0.000000
439650171.533487,11076868957427.962891,100473105481.219025,7411429470.792190,1542755.360525
11632359708.904305,-6341507559058.210938,21986911205.202667,3216779880.094816,-0.000000
13988446480.137983,-2024626844553.805176,28663544083.870560,3207110405.908454,-0.000000
-9860290561.300327,14673845399319.753906,18565746723.971806,-166815772.728596,0.000000
14501416127.553305,2696678131045.445801,16450799857.534117,-1873558161.532677,-0.000000
-9855622359.564611,13121454596759.738281,16676288434.089201,-1435448119.246583,0.000000
-9956909395.600513,14857531992817.396484,19189413651.233913,-37181945.807243,0.000000
-8983264210.925261,11021796920552.703125,15015974995.226276,-2399387379.041401,0.000000
-3121771195.219675,6460199001243.032227,34272495319.625423,3422593410.764764,0.000000
12118467190.319035,6251625119040.769531,16540634606.377470,-2043325159.355734,-0.000000
10974997935.202789,-818300914008.979248,26595573614.286411,3337003018.026602,0.000000
12564750165.157808,2895880358025.934082,14726547106.939299,-1980122527.707894,0.000000
10733851147.939611,11751866180729.003906,20992415355.198212,-1332331704.553648,0.000000
8721255584.145140,-5119458209487.379883,96378609094.452515,7412929007.939083,-361841.497173
-10394165538.395561,16009429462772.369141,23763782530.623978,-183760805.088768,0.000000
377158114.069024,10297229332449.970703,-122214514181.745071,5659819623.883782,-6947862.881960
16015619880.415539,8341422930226.928711,23710514010.964134,-608987789.709128,0.000000
11807777303.772150,5943878042928.523438,30658181389.619236,7412904604.353309,516616.826893
16348647801.902031,2170062906825.853760,32924997835.261631,7412909053.701756,-492030.222915
-18066070835.807117,-15703958048600.533203,-15468771377.819836,-2996587964.874508,-5453925.828732
-8290349868.665077,8187328771573.242188,113214193451.376053,6041707040.653407,5598063.165278
-15308906064.560173,17623585010361.703125,102756501565.489044,7902001428.855477,16267190.024298
