1663867819149641984.000000,-1.205709,0.081301,0.029146,-1.521709,0.360485
1663867819199668992.000000,-1.208777,0.088971,-0.006136,-1.478758,0.360485
1663867819249660928.000000,-1.210311,0.096641,-0.042951,-1.434272,0.360485
1663867819299909120.000000,-1.213379,0.104311,-0.079767,-1.386719,0.360485
1663867819349649920.000000,-1.217981,0.111981,-0.115049,-1.342233,0.362019
1663867819399666944.000000,-1.221049,0.121184,-0.151864,-1.297748,0.362019
1663867819449646080.000000,-1.227185,0.130388,-0.187146,-1.254796,0.362019
1663867819499661056.000000,-1.231787,0.138058,-0.213223,-1.216447,0.362019
1663867819549648128.000000,-1.234855,0.142660,-0.237767,-1.185767,0.363553
1663867819730963968.000000,-1.242525,0.150330,-0.273049,-1.132078,0.363553
1663867819734427904.000000,-1.242525,0.150330,-0.273049,-1.132078,0.363553
1663867819738153984.000000,-1.242525,0.150330,-0.273049,-1.132078,0.363553
1663867820878822144.000000,-1.234855,0.101243,-0.291456,-1.102932,0.369689
1663867820882081024.000000,-1.234855,0.101243,-0.291456,-1.102932,0.369689
1663867820932143872.000000,-1.234855,0.101243,-0.291456,-1.102932,0.369689
1663867820982175232.000000,-1.234855,0.101243,-0.291456,-1.106000,0.369689
1663867821032090880.000000,-1.234855,0.101243,-0.291456,-1.109068,0.369689
1663867821082199040.000000,-1.234855,0.101243,-0.288388,-1.122874,0.369689
1663867821132126208.000000,-1.234855,0.101243,-0.277651,-1.136680,0.369689
1663867821182162944.000000,-1.234855,0.102777,-0.257709,-1.159690,0.369689
1663867821233541120.000000,-1.234855,0.101243,-0.231631,-1.184233,0.369689
1663867821282216192.000000,-1.234855,0.101243,-0.193282,-1.221049,0.369689
1663867821332154112.000000,-1.234855,0.101243,-0.164136,-1.250194,0.369689
1663867821382145792.000000,-1.234855,0.101243,-0.124252,-1.291612,0.369689
1663867821432471040.000000,-1.234855,0.101243,-0.073631,-1.340699,0.369689
1663867821482126080.000000,-1.234855,0.101243,-0.029146,-1.382117,0.369689
1663867821532748032.000000,-1.234855,0.099709,0.006136,-1.417398,0.369689
1663867821582150912.000000,-1.236389,0.093573,0.056757,-1.469554,0.369689
1663867821632254976.000000,-1.236389,0.090505,0.102777,-1.512505,0.369689
1663867821682148864.000000,-1.234855,0.088971,0.145728,-1.553923,0.369689
1663867821732130048.000000,-1.236389,0.085903,0.179476,-1.589204,0.369689
1663867821782118144.000000,-1.236389,0.085903,0.223961,-1.633690,0.369689
1663867821832158976.000000,-1.236389,0.085903,0.266913,-1.676641,0.369689
1663867821882141952.000000,-1.236389,0.084369,0.306796,-1.716525,0.369689
1663867821932183040.000000,-1.236389,0.078233,0.345146,-1.753340,0.369689
1663867821982268928.000000,-1.236389,0.070563,0.386563,-1.790156,0.369689
1663867822032148992.000000,-1.237923,0.067495,0.408039,-1.811631,0.369689
1663867822082250240.000000,-1.237923,0.062893,0.432583,-1.836175,0.369689
1663867822132288000.000000,-1.237923,0.062893,0.449456,-1.853049,0.369689
1663867822311623168.000000,-1.237923,0.062893,0.467864,-1.869923,0.369689
1663867822317346048.000000,-1.237923,0.062893,0.467864,-1.869923,0.369689
1663867822323105024.000000,-1.237923,0.062893,0.467864,-1.869923,0.369689
1663867822332082944.000000,-1.237923,0.062893,0.467864,-1.869923,0.369689
1663867822382117888.000000,-1.239457,0.062893,0.467864,-1.869923,0.374291
1663867822432136960.000000,-1.239457,0.062893,0.467864,-1.869923,0.374291
1663867822482115072.000000,-1.237923,0.062893,0.467864,-1.868389,0.374291
1663867822532529152.000000,-1.237923,0.062893,0.467864,-1.869923,0.374291
1663867822582184192.000000,-1.236389,0.062893,0.467864,-1.868389,0.374291
1663867822632123904.000000,-1.230253,0.061359,0.467864,-1.869923,0.374291
1663867822682149888.000000,-1.224117,0.062893,0.467864,-1.869923,0.374291
1663867822732130048.000000,-1.211845,0.062893,0.467864,-1.869923,0.374291
1663867822782114048.000000,-1.191903,0.062893,0.467864,-1.868389,0.374291
1663867822832128000.000000,-1.167359,0.062893,0.469398,-1.869923,0.374291
1663867822882114816.000000,-1.139748,0.062893,0.467864,-1.869923,0.374291
1663867822932139008.000000,-1.110602,0.062893,0.467864,-1.869923,0.374291
1663867822982110976.000000,-1.078389,0.062893,0.467864,-1.868389,0.374291
1663867823032941056.000000,-1.046175,0.062893,0.467864,-1.868389,0.374291
1663867823082163968.000000,-1.010893,0.062893,0.467864,-1.868389,0.374291
1663867823132157952.000000,-0.974078,0.062893,0.467864,-1.868389,0.374291
1663867823182084096.000000,-0.934194,0.064427,0.467864,-1.868389,0.374291
1663867823232188928.000000,-0.894311,0.064427,0.467864,-1.865321,0.374291
1663867823282183936.000000,-0.848291,0.067495,0.467864,-1.865321,0.374291
1663867823332180992.000000,-0.803806,0.069029,0.469398,-1.863787,0.374291
1663867823382136064.000000,-0.756253,0.072097,0.469398,-1.862253,0.374291
1663867823432126976.000000,-0.708699,0.075165,0.467864,-1.860719,0.374291
1663867823482164992.000000,-0.661146,0.078233,0.467864,-1.859185,0.374291
1663867823532134912.000000,-0.612058,0.079767,0.467864,-1.859185,0.374291
1663867823582139904.000000,-0.566039,0.082835,0.467864,-1.857651,0.374291
1663867823632325888.000000,-0.520020,0.085903,0.467864,-1.856117,0.374291
1663867823682109184.000000,-0.475534,0.088971,0.469398,-1.856117,0.374291
1663867823732135936.000000,-0.432583,0.090505,0.467864,-1.854583,0.374291
1663867823782115840.000000,-0.388097,0.093573,0.467864,-1.854583,0.374291
1663867823832126976.000000,-0.343612,0.096641,0.467864,-1.853049,0.374291
1663867823882144000.000000,-0.299126,0.099709,0.467864,-1.851515,0.374291
1663867823932094976.000000,-0.254641,0.102777,0.467864,-1.851515,0.374291
1663867823982175232.000000,-0.205553,0.105845,0.469398,-1.849981,0.374291
1663867824032110848.000000,-0.161068,0.108913,0.467864,-1.849981,0.374291
1663867824082114048.000000,-0.116583,0.111981,0.467864,-1.848447,0.374291
1663867824133317888.000000,-0.070563,0.113515,0.469398,-1.846913,0.374291
1663867824182141184.000000,-0.023010,0.118117,0.467864,-1.845379,0.374291
1663867824232319232.000000,0.023010,0.119651,0.467864,-1.845379,0.374291
1663867824282169088.000000,0.065961,0.121184,0.469398,-1.843845,0.374291
1663867824332271104.000000,0.105845,0.124252,0.469398,-1.842311,0.374291
1663867824382181888.000000,0.144194,0.127320,0.469398,-1.840777,0.374291
1663867824432132096.000000,0.177942,0.130388,0.467864,-1.840777,0.374291
1663867824482109952.000000,0.205553,0.133456,0.469398,-1.839243,0.374291
1663867824532072960.000000,0.228563,0.134990,0.467864,-1.837709,0.374291
1663867824582142208.000000,0.251573,0.134990,0.467864,-1.837709,0.374291
1663867824633625088.000000,0.271515,0.134990,0.469398,-1.836175,0.374291
1663867824682173952.000000,0.289922,0.136524,0.467864,-1.836175,0.374291
1663867824732112896.000000,0.308330,0.139592,0.469398,-1.834641,0.374291
1663867824782181888.000000,0.326738,0.141126,0.467864,-1.834641,0.374291
1663867824832803072.000000,0.343612,0.142660,0.467864,-1.833107,0.374291
1663867825012509952.000000,0.358952,0.141126,0.467864,-1.831573,0.374291
1663867825014808832.000000,0.357418,0.141126,0.467864,-1.831573,0.374291
1663867825019143168.000000,0.357418,0.141126,0.467864,-1.831573,0.374291
1663867825032090880.000000,0.355884,0.141126,0.467864,-1.831573,0.374291
1663867825082159104.000000,0.355884,0.142660,0.469398,-1.830039,0.374291
1663867825132093952.000000,0.355884,0.142660,0.467864,-1.826971,0.374291
1663867825182158848.000000,0.358952,0.141126,0.467864,-1.819301,0.374291
1663867825232129024.000000,0.360485,0.142660,0.464796,-1.808563,0.374291
1663867825282116864.000000,0.362019,0.141126,0.446388,-1.791690,0.374291
1663867825332676864.000000,0.360485,0.142660,0.420311,-1.771748,0.375825
1663867825382142976.000000,0.360485,0.141126,0.389631,-1.748738,0.375825
1663867825432130048.000000,0.362019,0.141126,0.352816,-1.721126,0.375825
1663867825482177024.000000,0.363553,0.139592,0.309864,-1.688913,0.375825
1663867825533328128.000000,0.366621,0.136524,0.266913,-1.650563,0.375825
1663867825582137088.000000,0.369689,0.130388,0.219359,-1.613748,0.377359
1663867825632093952.000000,0.371223,0.124252,0.173340,-1.575398,0.377359
1663867825682164992.000000,0.374291,0.115049,0.125786,-1.538583,0.377359
1663867825732169984.000000,0.377359,0.105845,0.078233,-1.498699,0.377359
1663867825782115072.000000,0.378893,0.098175,0.030680,-1.463418,0.377359
1663867825832262144.000000,0.380427,0.092039,-0.015340,-1.425068,0.378893
1663867825882141952.000000,0.381961,0.085903,-0.062893,-1.385185,0.378893
1663867825932137984.000000,0.385029,0.079767,-0.110447,-1.346835,0.378893
1663867825982150912.000000,0.388097,0.072097,-0.156466,-1.310020,0.378893
1663867826032131072.000000,0.389631,0.062893,-0.202485,-1.274738,0.378893
1663867826082158080.000000,0.392699,0.056757,-0.240835,-1.240991,0.380427
1663867826132240128.000000,0.395767,0.052155,-0.274583,-1.211845,0.380427
1663867826182145024.000000,0.398835,0.046019,-0.305262,-1.187301,0.380427
1663867826232156928.000000,0.400369,0.042951,-0.329806,-1.167359,0.380427
1663867826412488960.000000,0.401903,0.041417,-0.368155,-1.133612,0.381961
1663867826415324928.000000,0.403437,0.041417,-0.374291,-1.127476,0.381961
1663867826419280896.000000,0.403437,0.041417,-0.374291,-1.127476,0.381961
1663867826432385024.000000,0.403437,0.041417,-0.375825,-1.127476,0.383495
1663867826482201088.000000,0.404971,0.041417,-0.375825,-1.121340,0.385029
1663867827665988096.000000,0.412641,0.098175,-0.423379,-1.013961,0.443320
1663867827670566912.000000,0.412641,0.098175,-0.423379,-1.013961,0.443320
1663867827720622080.000000,0.412641,0.098175,-0.423379,-1.015495,0.443320
1663867827770721024.000000,0.412641,0.098175,-0.421845,-1.018563,0.443320
1663867827820684032.000000,0.412641,0.098175,-0.420311,-1.020097,0.443320
1663867827871144960.000000,0.412641,0.099709,-0.414175,-1.029301,0.443320
1663867827920783104.000000,0.412641,0.099709,-0.408039,-1.043107,0.443320
1663867827970683136.000000,0.414175,0.101243,-0.395767,-1.061515,0.443320
1663867828020679936.000000,0.412641,0.101243,-0.377359,-1.081457,0.443320
1663867828070694912.000000,0.412641,0.101243,-0.352816,-1.099864,0.443320
1663867828120736000.000000,0.412641,0.101243,-0.311398,-1.130544,0.443320
1663867828170717952.000000,0.414175,0.101243,-0.274583,-1.161224,0.444854
1663867828220713984.000000,0.412641,0.101243,-0.233165,-1.194971,0.443320
1663867828270812160.000000,0.412641,0.101243,-0.191748,-1.231787,0.443320
1663867828320664832.000000,0.412641,0.101243,-0.147262,-1.268602,0.444854
1663867828374252032.000000,0.412641,0.099709,-0.104311,-1.303884,0.443320
1663867828420704000.000000,0.414175,0.096641,-0.058291,-1.340699,0.444854
1663867828470736128.000000,0.414175,0.093573,-0.015340,-1.374447,0.443320
1663867828520667904.000000,0.415709,0.090505,0.027612,-1.411262,0.444854
1663867828570825984.000000,0.417243,0.087437,0.072097,-1.448078,0.444854
1663867828620638976.000000,0.420311,0.082835,0.116583,-1.484893,0.443320
1663867828670649088.000000,0.421845,0.078233,0.159534,-1.520175,0.444854
1663867828720645888.000000,0.423379,0.073631,0.204019,-1.556991,0.444854
1663867828771070976.000000,0.424913,0.067495,0.245437,-1.590738,0.443320
1663867828820674048.000000,0.426447,0.059825,0.285320,-1.624486,0.444854
1663867828870649088.000000,0.427981,0.056757,0.320602,-1.652097,0.444854
1663867828920826880.000000,0.429515,0.053689,0.349748,-1.678175,0.444854
1663867828970668032.000000,0.431049,0.052155,0.377359,-1.699651,0.444854
1663867829020698112.000000,0.432583,0.052155,0.395767,-1.716525,0.444854
1663867829071828992.000000,0.434117,0.053689,0.408039,-1.728796,0.444854
1663867829120654080.000000,0.434117,0.052155,0.420311,-1.741068,0.444854
1663867830309201920.000000,0.438719,0.042951,0.434117,-1.748738,0.443320
1663867830314721024.000000,0.438719,0.042951,0.434117,-1.748738,0.443320
1663867830364847872.000000,0.438719,0.044485,0.434117,-1.748738,0.443320
1663867830414878976.000000,0.438719,0.042951,0.434117,-1.748738,0.443320
1663867830464850944.000000,0.438719,0.042951,0.434117,-1.747204,0.443320
1663867830514889984.000000,0.432583,0.042951,0.434117,-1.744136,0.438719
1663867830564832000.000000,0.421845,0.044485,0.432583,-1.738000,0.437185
1663867830614803968.000000,0.403437,0.042951,0.424913,-1.731864,0.434117
1663867830664899072.000000,0.372757,0.042951,0.412641,-1.724194,0.429515
1663867830714894080.000000,0.337476,0.042951,0.394233,-1.714991,0.423379
1663867830765149184.000000,0.297592,0.044485,0.374291,-1.701185,0.418777
1663867830814827008.000000,0.260777,0.042951,0.355884,-1.690447,0.412641
1663867830866219008.000000,0.204019,0.042951,0.325204,-1.672039,0.406505
1663867830914889984.000000,0.153398,0.042951,0.303728,-1.656699,0.398835
1663867830964812032.000000,0.105845,0.042951,0.280719,-1.641359,0.394233
1663867831014841088.000000,0.056757,0.042951,0.256175,-1.626020,0.386563
1663867831065969920.000000,0.010738,0.042951,0.231631,-1.609146,0.383495
1663867831114809088.000000,-0.033748,0.042951,0.210155,-1.593806,0.375825
1663867831164948992.000000,-0.078233,0.042951,0.185612,-1.578466,0.371223
1663867831214801152.000000,-0.122718,0.042951,0.162602,-1.561592,0.365087
1663867831264899072.000000,-0.164136,0.042951,0.141126,-1.547787,0.358952
1663867831314784000.000000,-0.207087,0.044485,0.116583,-1.532447,0.354350
1663867831364850944.000000,-0.253107,0.042951,0.098175,-1.518641,0.348214
1663867831414757888.000000,-0.291456,0.042951,0.081301,-1.507903,0.343612
1663867831466063872.000000,-0.323670,0.042951,0.065961,-1.498699,0.339010
1663867831514799104.000000,-0.346680,0.042951,0.053689,-1.489495,0.337476
1663867831565211136.000000,-0.360485,0.042951,0.042951,-1.483359,0.332874
1663867831614803968.000000,-0.366621,0.042951,0.036816,-1.478758,0.331340
1663867832803088896.000000,-0.369689,0.042951,0.033748,-1.474156,0.329806
1663867832810714880.000000,-0.369689,0.042951,0.033748,-1.474156,0.329806
1663867832860835072.000000,-0.369689,0.042951,0.033748,-1.472622,0.329806
1663867832910813952.000000,-0.369689,0.042951,0.033748,-1.472622,0.322136
1663867832961342208.000000,-0.369689,0.042951,0.027612,-1.468020,0.309864
1663867833010889984.000000,-0.369689,0.042951,0.015340,-1.461884,0.294524
1663867833060833024.000000,-0.369689,0.042951,0.003068,-1.452680,0.274583
1663867833110845184.000000,-0.371223,0.044485,-0.012272,-1.440408,0.245437
1663867833161797888.000000,-0.371223,0.042951,-0.032214,-1.426602,0.211689
1663867833210840064.000000,-0.372757,0.044485,-0.055223,-1.408194,0.173340
1663867833262542848.000000,-0.372757,0.042951,-0.081301,-1.389787,0.128854
1663867833310836992.000000,-0.374291,0.042951,-0.107379,-1.369845,0.082835
1663867833361874944.000000,-0.377359,0.042951,-0.131922,-1.349903,0.039884
1663867833410784000.000000,-0.378893,0.042951,-0.156466,-1.328427,-0.004602
1663867833460841984.000000,-0.381961,0.044485,-0.182544,-1.310020,-0.049087
1663867833510799872.000000,-0.383495,0.044485,-0.207087,-1.290078,-0.093573
1663867833560929024.000000,-0.385029,0.042951,-0.231631,-1.270136,-0.138058
1663867833611727104.000000,-0.386563,0.042951,-0.256175,-1.248660,-0.182544
1663867833662061824.000000,-0.388097,0.041417,-0.276117,-1.231787,-0.223961
1663867833710915072.000000,-0.391165,0.035282,-0.288388,-1.214913,-0.251573
1663867833760904192.000000,-0.394233,0.026078,-0.306796,-1.198039,-0.291456
1663867833810818048.000000,-0.397301,0.023010,-0.316000,-1.184233,-0.317534
1663867833860884992.000000,-0.398835,0.021476,-0.322136,-1.176563,-0.335942
1663867835042182912.000000,-0.401903,0.021476,-0.337476,-1.162758,-0.352816
1663867835047148032.000000,-0.401903,0.019942,-0.337476,-1.164292,-0.352816
1663867835097323008.000000,-0.401903,0.019942,-0.339010,-1.162758,-0.352816
1663867835147293184.000000,-0.401903,0.021476,-0.345146,-1.148952,-0.354350
1663867835197242112.000000,-0.401903,0.019942,-0.360485,-1.122874,-0.354350
1663867835247760128.000000,-0.401903,0.018408,-0.377359,-1.092194,-0.355884
1663867835297338112.000000,-0.401903,0.015340,-0.394233,-1.061515,-0.357418
1663867836482807040.000000,-0.383495,0.018408,-0.411107,-0.980214,-0.354350
1663867836487045888.000000,-0.383495,0.018408,-0.411107,-0.980214,-0.354350
1663867836536837120.000000,-0.383495,0.018408,-0.411107,-0.980214,-0.354350
1663867836586857984.000000,-0.383495,0.018408,-0.409573,-0.981748,-0.354350
1663867836637025024.000000,-0.385029,0.019942,-0.404971,-0.989418,-0.354350
1663867836686813952.000000,-0.385029,0.023010,-0.394233,-1.003223,-0.354350
1663867836736797184.000000,-0.385029,0.027612,-0.383495,-1.020097,-0.354350
1663867836786828032.000000,-0.385029,0.035282,-0.363553,-1.043107,-0.354350
1663867836836851968.000000,-0.386563,0.035282,-0.339010,-1.070719,-0.354350
1663867836886842880.000000,-0.385029,0.038350,-0.314466,-1.098330,-0.354350
1663867836936840960.000000,-0.386563,0.044485,-0.294524,-1.132078,-0.354350
1663867836986825984.000000,-0.389631,0.053689,-0.268447,-1.176563,-0.354350
1663867837036848128.000000,-0.394233,0.055223,-0.231631,-1.222583,-0.354350
1663867837086860800.000000,-0.394233,0.055223,-0.188680,-1.268602,-0.354350
1663867837136814080.000000,-0.391165,0.055223,-0.145728,-1.313088,-0.351282
1663867837186900992.000000,-0.388097,0.056757,-0.102777,-1.356039,-0.351282
1663867837236865024.000000,-0.385029,0.061359,-0.059825,-1.400524,-0.351282
1663867837286927872.000000,-0.381961,0.064427,-0.018408,-1.445010,-0.349748
1663867837336819968.000000,-0.380427,0.065961,0.019942,-1.491029,-0.348214
1663867837386852864.000000,-0.377359,0.067495,0.062893,-1.535515,-0.348214
1663867837436819200.000000,-0.377359,0.067495,0.107379,-1.580000,-0.346680
1663867837486820864.000000,-0.374291,0.070563,0.145728,-1.624486,-0.346680
1663867837536815872.000000,-0.372757,0.073631,0.182544,-1.662835,-0.345146
1663867837587009792.000000,-0.369689,0.076699,0.214757,-1.696583,-0.343612
1663867837636940032.000000,-0.366621,0.076699,0.242369,-1.727262,-0.343612
1663867837686845184.000000,-0.363553,0.076699,0.265379,-1.751806,-0.343612
1663867837736804864.000000,-0.360485,0.078233,0.282252,-1.770214,-0.342078
1663867837786797056.000000,-0.360485,0.079767,0.296058,-1.785554,-0.342078
1663867837968771072.000000,-0.358952,0.081301,0.311398,-1.799360,-0.342078
1663867837971437056.000000,-0.358952,0.081301,0.312932,-1.800894,-0.342078
1663867837981149952.000000,-0.358952,0.081301,0.312932,-1.800894,-0.342078
1663867837988333056.000000,-0.358952,0.081301,0.311398,-1.799360,-0.342078
1663867838036862976.000000,-0.358952,0.081301,0.311398,-1.800894,-0.342078
1663867838086836992.000000,-0.358952,0.081301,0.311398,-1.800894,-0.337476
1663867838136841984.000000,-0.358952,0.081301,0.311398,-1.799360,-0.329806
1663867838186868992.000000,-0.365087,0.081301,0.312932,-1.797826,-0.320602
1663867838236828928.000000,-0.375825,0.081301,0.311398,-1.796292,-0.306796
1663867838286804992.000000,-0.394233,0.082835,0.312932,-1.794758,-0.289922
1663867838336844800.000000,-0.423379,0.082835,0.311398,-1.788622,-0.271515
1663867838386874880.000000,-0.457126,0.081301,0.312932,-1.784020,-0.248505
1663867838436866048.000000,-0.498544,0.082835,0.312932,-1.779418,-0.223961
1663867838486812160.000000,-0.543029,0.082835,0.311398,-1.773282,-0.194816
1663867838536809984.000000,-0.592117,0.082835,0.306796,-1.765612,-0.165670
